comment_id,text,video_id
UgzXXpp83-cMDylQuhp4AaABAg,"I am not clear on the differences of command economy and planned economy, could anybody please explain?",B43YEW2FvDs
UgxAcnOddKw-_XEV7a94AaABAg,Wtf was up with the shirt gag,B43YEW2FvDs
UgyhtFGCZbhdQe7yVRN4AaABAg,Woah this is educational... I feel dizzy...,B43YEW2FvDs
Ugwcz-5_6QHfZKz6jJF4AaABAg,truly enjoyable narration,B43YEW2FvDs
UgzeUorktNmZRFSAftR4AaABAg,That ACDC belt tho,B43YEW2FvDs
UgxC7gK0TM6Goj8zr_h4AaABAg,Can anyone help me understand the analogy of Adam Smith's words and the economic system,B43YEW2FvDs
UgxqWetDKQo_Ltpsg0d4AaABAg,"""There's always an opportunity cost.""
Sounds like someone's been watching full metal alchemist.",B43YEW2FvDs
UgxfXhw5F4-5IFym33B4AaABAg,I like eggs,B43YEW2FvDs
UgxAFEmYiv_I35XoUuF4AaABAg,So biased.,B43YEW2FvDs
UgyH3YOrSTtL5u7iJ1d4AaABAg,Jacob talks as fast as the Fed prints money.,B43YEW2FvDs
UgwT94DXPi5CCOCksHl4AaABAg,Can John green just do everything,B43YEW2FvDs
UgxX-S02XxP-QJA9QnJ4AaABAg,"Economics is a man made concept. Some concepts are best left on the drawing board.  It's a means of control so the power hungry remain in power. When you have something like this in place, you end up destroying the very thing that keeps you alive in the first place...THE PLANET!  All in order to keep the precious economy rolling. It's a self destructive system. Get rid of it.",B43YEW2FvDs
UgxfGHc1QHT3ZP6bhgB4AaABAg,2:44 MISTAKE ALERT - The invisible hand means that by following their self-interest – consumers and firms can create an efficient allocation of resources for the whole of society. (they accidentally define positive externalities),B43YEW2FvDs
Ugzq3HxUAmiyDO_CwDN4AaABAg,"Awesome point about Cars.

Cough GM cough Cough Ford",B43YEW2FvDs
UgygqiWL8TRG-7hOqCp4AaABAg,Trying to make it through this series but that guys voice is so annoying it will be a struggle.  It's like finger nails on a chalkboard.  He talks way to quickly and slurs his words.,B43YEW2FvDs
UgyAj5Iip8DDZCKL7-N4AaABAg,Ya'll know you can click video options and set playback speed to half or three quarters speed if you can't understand what he's saying fast enough.,B43YEW2FvDs
UgyTqvWs_mweU4l1mh94AaABAg,"And why is advertisement never mentioned  as factor of demand. Much of what is bought was never though to be needed and much more is bought to replace something that doesn't need replacement. Maybe private capitalism is just good at creating consumable goods that are not needed, and state capitalism is good at creating the necessities. You don't say this of course, your question was, can a government t be flexible to demands and can it be efficient in production? The implication is no but the reality is yes. The USSR, China, Cuba, and very efficient in production each country having gone from rags to modernization very quickly and having very efficient systems in many respects. Not only do you straw man socialism, but you can't even make a good argument against it's straw man. This is bad propaganda matched only by the cliche acting here, that if not created by original and intentional thought, is certainly created by received opinion and unchecked bias.",B43YEW2FvDs
UgyHHjlcH58Z4-7K4AF4AaABAg,"wow and this video is biased. Government controls everything down to how many shoes are produced, implying they can control something we find to be a need but then classify laissez-faire capitalism as the government keeping their nose out of individual's business as if to say they are just trying to steal from individuals...which I would say is true but government owned enterprise is not socialism and also, what is ""stolen"" is often stolen from the bourgeoisie and not the working people. you cannot steal what has already been stolen by the bourgeoisie.",B43YEW2FvDs
Ugz-LyBA7c8_NtnhAtx4AaABAg,"you were starting off so well but then you say, communism hasn't existed and what has existed is socialism which is utterly false. What has existed is State-Capitalism. Lenin himself acknowledged what they had in Russia was State-Capitalism. Stalin pretended that was not the case and dubbed it socialism. socialism and communism were largely interchangeable as I understand it, until Lenin when the revolutionaries wanted to distance themselves from other socialists who would rather obtain power through elections instead of through violent revolution. This, along with Stalin's declaration of State-Capitalism as socialism is why you believe communism is public ownership and socialism is state ownership. if you want to make that declaration then we also have to talk about libertarian socialists (anarcho-socialists) who further distanced themselves by saying their socialism is stateless (which if you're paying attention is redundant unless you consider Stalin to be correct).",B43YEW2FvDs
UgxzLO5vJsitnsrG5mh4AaABAg,"Main outtake of this lesson for me:
1) Rolling Stones 
2) Mick Jagger
3) You Can't Always Get What You Want
4) I love Stones...",B43YEW2FvDs
Ugzgc5rVahix7aJGbTx4AaABAg,"Economists don't operate in the realm of feelings. This is a cop out. All humans have feelings, which are closely related to the values we hold. Anyone who claims to be ""rational"" versus ""irrational"" is putting a box around what is acceptable to feel or not.  ""If you get upset about this, you're being irrational"" has been commonly said throughout history (as well as ""this group of people are irrational""). My point is that rationality is never value-less, it's never neutral.",B43YEW2FvDs
UgycTHA2IAimxGxEGwV4AaABAg,0.75 playback is golden on this video.,B43YEW2FvDs
UgwOSbkjQN0gGU0dwtF4AaABAg,Extremely interesting. I will watch all episodes. Greetings from Brazil.,B43YEW2FvDs
UgyZgLTfuV0iaXsbX_l4AaABAg,"This is great!

On an unrelated note, including ""Crash Course"" in the video titles just clutters them.",B43YEW2FvDs
UgxzPfCl-i0ZPXowN7p4AaABAg,"I'm cool with the half market and half government way buuttt in our third world country the government is the most inefficient, inactive and is corrupted by politicians. As one of its countrymen i just wanna strip away some power from the senate and enact the same college voting system as US. You know the part where the random majority doesnt matter but is instead organized in ethnic provinces who are in favor of Mr./Mrs. Red or Mr./Mrs. Blue to be president or just to be part of the legislative body. This way provinces wont get ignored instead of only focusing development in the capital city. Development needs to be spread out. I also want to strip away the rights to vote of the population involved in tax evasion, squatters and anyone who breaks the law.
Our government is so weak that it cant even take initiative. People could stop paying taxes or,  build and reside on abandoned railway stations without paying a single tax in their life. This way we could truly achieved the so called intellectual democracy socrates once described.
I also want the government to be able the regulate media as it is a major part of our lives.... not completely but just a corporation between the two bodies. I wanna avoid the same biased informarion  liberals show on television. It must be law that in election day the media must be forced to rigorously study the backgrounds of each candidates, and if the one of the election candidates see's that some information about them are lacking or is half told, that may damaged the fairness of the election, he may report this error and failure to comply by the media will result in some sort of punishment. In this method the citizens can rationaly think observed the stature of the man and make an intellectual decision in voting. They could pay the media to shut up about their illegal past dealings but they can never pay them to shut up about the good they've done, if ever they did anything good at all though.

I'm from the Philippines by the way.

Edit: changed UN to US. Mistakenly putted UN rather than Us. I actually dont know much of UN political system",B43YEW2FvDs
UgzTmAX4oS0AXxlbvaR4AaABAg,Please do not do these silly things,B43YEW2FvDs
UgxvDJgygqDZsCCGxDx4AaABAg,Why is this dude always wearing an AC/DC belt.. big fan I guess,B43YEW2FvDs
UgzJNp7B6c4jyJmDfzV4AaABAg,"everyone, if you don’t understand them, put on subtitles or lower the speed",B43YEW2FvDs
UgzJE_P-nZH5szlt-GJ4AaABAg,I hate this guy,B43YEW2FvDs
Ugw4L-N4jURgtJEt3Vt4AaABAg,I hate this guy,B43YEW2FvDs
Ugzeq8xGGV8KQuOlCUZ4AaABAg,I hate this guy,B43YEW2FvDs
UgwaolArLK5FbxbKUZZ4AaABAg,I appreciate a spicy title!,B43YEW2FvDs
UgwiToKwNlfvVoLTi3R4AaABAg,Is crash course invested in the lemon industry or something?,B43YEW2FvDs
Ugwm5FIUcjGoQcvaq2t4AaABAg,No solutions only trade offs,B43YEW2FvDs
UgzYvDY38PKZm8Dt31F4AaABAg,Free market shouldn't be free propaganda,B43YEW2FvDs
Ugyt9L4aVWVdK1-HsXR4AaABAg,What produce how produce who want,B43YEW2FvDs
UgyOBgqGYoMQwHn-sox4AaABAg,This is so white,B43YEW2FvDs
Ugz-ievKCpu9lUy84Vh4AaABAg,Invisible Hand- Adam Smith,B43YEW2FvDs
UgzrW7ZrdVKMjgkVUw54AaABAg,Who else preferred the first shirt?,B43YEW2FvDs
UgyRgNdQFjHUFuyWzPh4AaABAg,Im with new Zealand and china,B43YEW2FvDs
UgyZSbGlfCImxcXj9fZ4AaABAg,"If you change your video speed to 0.75, they sound a bit off, but their speed is a little easier to understand.",B43YEW2FvDs
UgwychhNo1nwESS5nYd4AaABAg,Sweet belt,B43YEW2FvDs
Ugwc08rB-1EJE5489f14AaABAg,"""...because microscopic organisms don't organize themselves into factions based on economic theory."" They do though. That describes us. That is life.",B43YEW2FvDs
Ugx04M_lT7mU-cb7dDV4AaABAg,Slow it down😂cant understand when u talk so  fastttt,B43YEW2FvDs
UgyHVnp-cF4bEadhBi94AaABAg,"""No one cares about buying your new Iphone.."" 
Right at Apple lol",B43YEW2FvDs
UgxXzxZaiyaQmR4AjlB4AaABAg,The opening made me laugh so hard. I literally just watched a season of Hetalia.,B43YEW2FvDs
UgwGuhfXidPCre5GwwR4AaABAg,Mixed economy?,B43YEW2FvDs
Ugyzh56l5q25g1UdrTh4AaABAg,Good video but someone needs to tell the guy to speak slower and more clearly.,B43YEW2FvDs
Ugzj8qfINv3AmFwEd9N4AaABAg,I like her. <3,B43YEW2FvDs
UgxRtzW7yRM0wCUtDQF4AaABAg,Dolorian went out of business not because the car wasn’t cool but because the owner was a drug dealer,B43YEW2FvDs
Ugz07RbEY2ic3DlRll14AaABAg,Mark Cuban raps like Eminem  1:29,B43YEW2FvDs
Ugwl5eXdcHigAyFur4F4AaABAg,I like your shirt,B43YEW2FvDs
UgyA7SFMf815H6Y8Ezt4AaABAg,DAS KAPITAL,B43YEW2FvDs
UgzwOLVUDHrWQnm6CkR4AaABAg,"Isnt it land, labour, captial and enterprise?",B43YEW2FvDs
UgyA0AOfVmp2w7mxx8V4AaABAg,"Jacob, bruh, you speak fast",B43YEW2FvDs
Ugwnmk7lyKNjTZEe9d14AaABAg,"Sorry,but they talk too fast !",B43YEW2FvDs
UgyuqS3YKJd7JTwsH4h4AaABAg,"My Economics teacher put this video up for the class to watch and take notes, and I  tried to take notes but Jacob talks wayyyyyyyyyy too fast. My hands were cramping when I was done taking notes.",B43YEW2FvDs
UgyrTh_HHGmYExfs95V4AaABAg,"I think the the videos are referred from the economics book
.",B43YEW2FvDs
UgxihgQbeAYatj-fHNF4AaABAg,Can you guys do a crash course on business?,B43YEW2FvDs
UgyL7mZBe8hIKRj8lTp4AaABAg,"Completely biased video. Not only does it assume the necessity of government in solving social problems without explaining why, it also equates the US with free markets. Although the video provided some valuable information , it was filled with government propaganda.",B43YEW2FvDs
Ugw_kjbWO-o6IBJFBjB4AaABAg,Nice ACDC belt,B43YEW2FvDs
Ugw0louP1TQgLeChGNl4AaABAg,"*GOSH I LOVE THIS, I LOVE ECONOMICS!!!!!!!!!!!!!!!!!!*",B43YEW2FvDs
UgypN3D_jAOVMP4vTlZ4AaABAg,Done,B43YEW2FvDs
UgwmVEPEvrAwnpgawPd4AaABAg,i love it ... wink wink wink wink wink... sounds like little piggie,B43YEW2FvDs
UgzPPM4aZuNVw4o6RlF4AaABAg,Socialism is Communism by another name,B43YEW2FvDs
Ugzs5EE8I1SYXM3AkGV4AaABAg,"That's nonsense ..

1. It is not the government that plans, but the planning body. The state is the executive committee and the apparatus of violence. The planning body has legislative powers. The state is coercion to carry out the will of this body.

2. The decision to distribute is taken not by citizens, but by this body.",B43YEW2FvDs
Ugx42mDkr6SFeyBN2Bx4AaABAg,Love the green shirt!,B43YEW2FvDs
UgwatkXLrjAAa2y0OeB4AaABAg,love Mr Clifford's ACDC belts,B43YEW2FvDs
UgzYvFnBj9pAKWCnX-94AaABAg,China has become a socialist country for decades..,B43YEW2FvDs
Ugwi65EU8D2hWLpE0kx4AaABAg,"talking way too fast. And all the ""fun and cool"" stuff is cringy and a time waster, I rather you talk slower",B43YEW2FvDs
Ugz3XO4h-QdABQ8WnXZ4AaABAg,set the speed to .75 if you want to actually understand what he's saying. You're welcome.,B43YEW2FvDs
UgyojcIjVY8IFlUSEQp4AaABAg,i actually prefer the green shirt lol it matches perfectly with the hair,B43YEW2FvDs
UgzmiFizgVXNSWsFItl4AaABAg,THANK YOU!!!!,B43YEW2FvDs
Ugyo09mhw0i88aj0txF4AaABAg,the power of reflective sound of underground spirits is quite impressive.,B43YEW2FvDs
UgykIDmCxZWwyxYdC8l4AaABAg,could this help my Alevels is Economics??,B43YEW2FvDs
Ugw7zcSfHTJ09r0QaC54AaABAg,Speak lower pleaseeeeeeeeeee,B43YEW2FvDs
UgzX73x2dJoyTvrqBZR4AaABAg,Deng Jiaoping was a tyrant and shouldn't be glorified.,B43YEW2FvDs
Ugy3e8wZs9I2fr3TT-x4AaABAg,DENMARK IS NOT SOCIALIST,B43YEW2FvDs
Ugw5BpfS8YlrzSl4fVJ4AaABAg,socialism is not regulated capitalism dammit,B43YEW2FvDs
UgxIADFjRgW8GS888sR4AaABAg,you guys talk way too fast for most middle school students to keep up with.,B43YEW2FvDs
UgxDWIto7FMv6ZZw5Id4AaABAg,These people are annoying,B43YEW2FvDs
UgymPWDdajkVKbOhHSp4AaABAg,like,B43YEW2FvDs
Ugw4AyNKJ55NipUKYFV4AaABAg,U talk to fast,B43YEW2FvDs
UgyXbuBSqkZ9Lnf8tjN4AaABAg,they def smashed after,B43YEW2FvDs
Ugwr9ho16gBnI4NO9z54AaABAg,"No , The Shirt Was Not Better .",B43YEW2FvDs
UgxohsLNvYKU7hB5FGR4AaABAg,"1:54 You are so right. When will people understand that Communism isn't ""tried"" rather achieved?",B43YEW2FvDs
Ugxyx0rXYwrKpEcMR5d4AaABAg,"The Ministry of Revolution has confirmed that CrashCourse is bourgeois, neoliberal revisionism. This video has revealed their counterrevolutionary, Trotskyite tendencies.",B43YEW2FvDs
Ugx6xWuXcmf1dM4rap94AaABAg,when Jakob starts to talk i lower the playing speed,B43YEW2FvDs
Ugxw9qF0Gbm6bjnxDXV4AaABAg,From New Zealand here 😍😍😍,B43YEW2FvDs
UgzuOc4SJ_sk2WIY3B54AaABAg,"thank you adriene and mr. clifford, i'm from science major(we don't really study econ) but now i get it! :)",B43YEW2FvDs
UgxaIAVBxAnahw6FZZt4AaABAg,Economics teacher showed us this,B43YEW2FvDs
Ugw58TeLRYuZ-SPL2Fh4AaABAg,"What does the police force have anything to do with economics? That is a function of a government, not something that we relegated for them to do for us with tax money.",B43YEW2FvDs
UgyHEuUa27POE5rPx3x4AaABAg,"Communism is basically a higher stage of socialism! Also, socialism is not when the government provides things like healthcare and education, your thinking of a welfare state in a social democracy!",B43YEW2FvDs
Ugyexv0djt6Ar8IUCa54AaABAg,"What to produce ,How  to produce it and who gets it = Economic System. Planned Economy . Command/ Free Market/Capitalist Economy. Invisible Hand. Modern Economies have a bit of Government in them , there's Never been a completely pure to it's ideas economy . There is a circular flow from The Product Market and The Resource Market interacting.",B43YEW2FvDs
UgyznzNOrtSiOcXAq2J4AaABAg,Can John Green not do this,B43YEW2FvDs
Ugx_OxVgGqjxyNLXlYh4AaABAg,"i love her "" that's up to you and your elected officails... and a bunch of lobbyists"" thruth",B43YEW2FvDs
UgykKId7XcWGmKCrT4l4AaABAg,Lol,B43YEW2FvDs
UgwGsWwLOOjaNO3uMIl4AaABAg,this sucks,B43YEW2FvDs
UgxWz5b09uDsCDNKe-V4AaABAg,"I'm in an intro Econ class in college right now, it's one of the 2 classes I need to graduate. I never had economics in high school, & I'm having such a hard time understanding it. I really appreciate these videos, i hope they help me, because my final is next week ;_; wish me luck.",B43YEW2FvDs
Ugyv9QSdSTMGLEHD2PN4AaABAg,these videos are atrocious I would rather learn from a book. I keep trying to watch this but no. Hard Pass,B43YEW2FvDs
Ugy4PBEbNMYE0bmgCkZ4AaABAg,AC/DC belt,B43YEW2FvDs
UgywTq2XUajW6KLr1kR4AaABAg,"Thanks for the video! But I'm worried that you skipped very interesting and perhaps relevant options that are not either central planning or typical free market capitalism. For example, participatory economics as a form of decentralized planning, and market socialism as in Yugoslavia's market system based on workers' coops or John Roemer's proposals for distributing big industry throughout the whole of population in the form of untransferable stocks. I think at least a mention of these other alternatives (and perhaps others) should be considered important if you want to show a more complete picture. Again, thanks for the video!",B43YEW2FvDs
Ugzp2T-9CYJdsAwj4QN4AaABAg,well said guys but can you please talk slowly otherwise the video was good and i subscribed and liked it too,B43YEW2FvDs
UgyiqifObzdQyzs0y314AaABAg,Cringe,B43YEW2FvDs
Ugxr16VTGp8AvNauuSF4AaABAg,New Zealand has way more government economic and financial regulation than the USA. That part doesn't make sense.,B43YEW2FvDs
UgyjIjC-m2NsB537kDB4AaABAg,"I love Adriane's ""wink wink"" ♡♡♡",B43YEW2FvDs
UgwJELrqyydpKRnGzrl4AaABAg,That AC/DC belt!!,B43YEW2FvDs
UgznpjkfWNLD3bXd_FJ4AaABAg,Why ‘won’t’ the free market provide education?,B43YEW2FvDs
UgxWWgM1q_B2bUMAIf14AaABAg,goosebumpps,B43YEW2FvDs
UgzFRbgHIPbLwYuSOGJ4AaABAg,You guys talk tooooooooo fastttttttttttt i didnt understand anything,B43YEW2FvDs
UgwzAYzam5HCjJS8FFt4AaABAg,"Keynes understood the flux in humans and therefore as you stated dogma has no place, its more like evolution theory..rather than creationism.....  Great concise video, thanks!!!! Also worth noting each of the three, Smith, Marx and Keynes were products of their time and observed the relevant consequences and injustices of that moment in time. Which begs the question of what would Vulcan and Star Fleet economics be???? Command and mixed?",B43YEW2FvDs
Ugx20goo1YSaefy717p4AaABAg,"It's funny they said private companies cannot build roads, only the state can. But in fact, if you live almost anywhere else other than a communist country, roads are build by privately held companies contracted by the government. So the government actually can't build roads, it just takes money from the population and gives it to the companies that build the roads.",B43YEW2FvDs
UgwXsw284SVfKdjemPl4AaABAg,Make a video on stock market,B43YEW2FvDs
Ugxb1kQatoRqfCJbVOl4AaABAg,The woman’s hair is the same colour as her shirt...,B43YEW2FvDs
UgyZbxlDgCiBichGKVl4AaABAg,Never mentioned central banks,B43YEW2FvDs
UgyyKipZgLct0guCrm14AaABAg,"""And no one really cares about buying the new iPhone if there's a bomb dropping on your head.""




Bet.",B43YEW2FvDs
UgxBHqdcu8WYoUEMpUp4AaABAg,"We need government to: nothing. Free market produce goods better than government, why not the market will product other things like education? Plz, read Hoppe, Rothbard.",B43YEW2FvDs
UgydhE3ZdS75kd5Xdgp4AaABAg,Search Milton Friedman on YouTube - you're welcome,B43YEW2FvDs
Ugy54qYQBzz3BZlz9Dl4AaABAg,Huh,B43YEW2FvDs
Ugzwc8_99AIVWWDVFYp4AaABAg,i laughed during this in class and my teacher was so pissed off,B43YEW2FvDs
UgzyZEkKLUvEoD_eLdt4AaABAg,"Communist shirt or American shirt, that's all I saw this episode",B43YEW2FvDs
Ugzy1gOqaUorOGqE3dJ4AaABAg,I a disagree with their black and white distinction between capitalism and socialism. Both economic system cannot just be simple be defined as government regulated and low governmental regulated. There is more to capitalism and marxism economic that this crash course program fail to explain.,B43YEW2FvDs
Ugz25du3fpAS6DXE6eh4AaABAg,Got an A on my test because of this video,B43YEW2FvDs
UgyTCTOxWytEqOBOojF4AaABAg,I liked the first shirt better.,B43YEW2FvDs
Ugyp7YLPVnhgCnSa7w54AaABAg,The intro was cringy and Clifford speaks Like a bullet train HOLD YER HORSES MAN,B43YEW2FvDs
UgysBgRiEZ8i1YcqoOR4AaABAg,So New Zealand is basically the best place to do business then ? Why aren’t they that rich ? Why does everyone who advocate for free market not running over there to do business and trade it back to their countries ? Thank you for your reply.,B43YEW2FvDs
UgxWto7CYzUsEvTudSh4AaABAg,"the guy always wears a weird acdc belt what even, also, speaking way too fast",B43YEW2FvDs
UgwEhPyO5ZtX-VsaoVp4AaABAg,These people are actually cringy,B43YEW2FvDs
UgyRjINoHFsT1HthHy94AaABAg,i dig the ac/dc belt buckle,B43YEW2FvDs
UgyDMKF7SqbbXlwpfx14AaABAg,I dont care about anything but So happy New Zealand is in there!!1,B43YEW2FvDs
UgwLS0AUn8-HPqfsjNN4AaABAg,Mrs Johnston,B43YEW2FvDs
UgzAnnFyOF_VjAunwYd4AaABAg,thanks a lot 100% helpful. although crash course Agriculture is not a bad idea,B43YEW2FvDs
UgyqkU7SyGE8RxBt0f54AaABAg,It's extremely difficult to follow with that rapid pace.,B43YEW2FvDs
UgyF5XOqpaz-EBMwlrV4AaABAg,'Easy access to healthcare' lmao no just no,B43YEW2FvDs
UgyoMt8aBqoEDfYquwd4AaABAg,AC/DC,B43YEW2FvDs
UgwIoZT8dkh1LwC6JKZ4AaABAg,who are these idiots and where is John Greene,B43YEW2FvDs
Ugzejtey3Xbn8emfMK94AaABAg,Wasn’t the world communist before money?,B43YEW2FvDs
UgyG76CYQcHU3BPOSGp4AaABAg,I dont know why but you guys remind me of Lily and Marshall.......lol,B43YEW2FvDs
UgzuELKpHguDRXZJ_FB4AaABAg,the guy talks way to fast,B43YEW2FvDs
Ugxi8XpinlCKGzxjqnt4AaABAg,"Free market and globalization, tools for social justice and ending poverty.",B43YEW2FvDs
UgzMSUs6PAlQyFAwRc94AaABAg,Adriene's body language is very distracting,B43YEW2FvDs
Ugwgjs4phxYTTfcBg4d4AaABAg,Both of you talk too fast! It's really hard to follow sometimes like this...,B43YEW2FvDs
UgwTn7P7VPzEy9-cECp4AaABAg,"awesome!!
who even disliked it???
whoever did is a threat to society.",B43YEW2FvDs
UgyOxa6t97kQ3b22DR94AaABAg,MR CLIFFORD!!! I LOVE HIM!!,B43YEW2FvDs
Ugzq3JB-R_L-LTi76-t4AaABAg,Great educational video. Even greater if the guy could talk a bit slower.. Just don't understand why he needs to talk so fast.,B43YEW2FvDs
Ugx6QhuAHZk-ayDOhbR4AaABAg,Biased video you lied,B43YEW2FvDs
UgwGT396d3GF2scgl4R4AaABAg,Crash course civics > Crash course economics,B43YEW2FvDs
UgycafZY4v_XIhV9GtB4AaABAg,"Couldn't elections be seen as a market too?

Politicians advertise for your currency (your one democratic vote) and every four years you get to decide to buy from the same party (franchise?) again. 

A feedback loop with a four year delay that explains the unstable oscillations (political pendulum).

Your election (purchase) helps decide how much government taxes you and on what they'll spend it.",B43YEW2FvDs
Ugy1mL7ixXskn4FFaE14AaABAg,No true Scotsman fallacy.  Communism has been tried and has failed.,B43YEW2FvDs
UgwNNC0dI5P4vxS01UV4AaABAg,The guy really needs to slow down!!! how can u learn something when u cant catch a word hes saying!,B43YEW2FvDs
UgxAllo6OrFI_7A2KPl4AaABAg,The lady is unattractive and annoying,B43YEW2FvDs
UgxnnUydTdHW4YSaBHV4AaABAg,"Denmark and other Scandinavian countries are not socialist countries. They are social democracies. Their market is not strictly controlled. It is not a 'planned economy'. They just have higher taxes to provide universal services. In short, they are capitalist economies with certain elements of welfare.",B43YEW2FvDs
Ugziy5SLxSQU77y8ZSF4AaABAg,"I love this video, but OMG!!!! You guys talk WAYYYYYYY to fast!!!! It is such a shame because it kept most of my class from watching this and no one has time to watch this twice lets be real.",B43YEW2FvDs
UgwKezVy-fggruaLIBZ4AaABAg,HAHAHA The AC/DC belt is on point. Cool taste of music,B43YEW2FvDs
Ugxieq4zr9DuLQCTuo94AaABAg,The AC/DC belt is pretty distracting. xP,B43YEW2FvDs
Ugz4LxZWCupYdbFBXol4AaABAg,"Let's vote, which type of economic system do you support, planned economy or market economy ?",B43YEW2FvDs
Ugzz9xmcC1HGAEfKUth4AaABAg,hi 9f,B43YEW2FvDs
UgwfuftaHATS1A05d9x4AaABAg,SLOW DOWN!!!!!,B43YEW2FvDs
Ugxsmc1o8lFFlDxF0zh4AaABAg,Then India must be a genius to adopt mixed  economy as early in 1947 itself,B43YEW2FvDs
Ugy225EYsuWj-lDp4wV4AaABAg,"we can privatize literal rocket science, but apparently the free market will be baffled by the concept of creating a durable flat surface connecting points together.",B43YEW2FvDs
UgxmGs-_68cd9HxI6sV4AaABAg,oh they talk so fast,B43YEW2FvDs
Ugz4MEFvYh6YJfPkdnZ4AaABAg,"I found this video through my microeconomics course (which, though I just started it, am enjoying immensely!). Anyway, in reference to the trade-off with government regulations between lower pollution and car prices, here is an idea:
Increase the availability of public transportation. This will reduce the *need* for cars, which will help households save on insurance and maintenance, which allows resources to go towards other wants. Plus, mass transit has a lower carbon footprint. Furthermore, the costs of pollution can potentially be quite disastrous.

Thus, I think regulations are worth it.",B43YEW2FvDs
Ugz1cPCZU7wzDQPCDtd4AaABAg,Thanks for making these you guys. Really appreciate it!,B43YEW2FvDs
Ugy02x0yWmDYiZR7sA54AaABAg,I would agree on most but you shouldn't have said roads and bridges need to be public services. You could have mentioned people who believe in total free markets which can fairly be claimed to be less radical than socialism.,B43YEW2FvDs
Ugy56JeYGLcTmp9W5eR4AaABAg,"Helping the poverty is the job of the Charity organisations, which got lots of tax rebate from government. The government can make laws to ensure the Charity help the poor.",B43YEW2FvDs
UgzXQimPHQEFxCpGLyh4AaABAg,and yet we ignore all of chinas human rights abuses and the goverment owning all the companies regardless of who is running them,B43YEW2FvDs
Ugy_xvwjSthcHFjqGux4AaABAg,"Wait, why won't resources be wasted when producing something that doesn't have consumer demand? Isn't it a waste if no one wants to use it?",B43YEW2FvDs
UgyUnT_oZP9pYzqEI094AaABAg,"So she's saying emissions, and labour ethics behind brand names doesn't impact individuals' car purchases? I think most people nowadays would strongly disagree.",B43YEW2FvDs
UgwXM0QRKXdndA4dVuZ4AaABAg,The guy speaks too fast.,B43YEW2FvDs
Ugz5270JWjAtWEbIEyJ4AaABAg,Its it wise to assume that a person's participation in the market economy ends when they don't _have_ a household?,B43YEW2FvDs
Ugydnl_frQ-6Dzl414B4AaABAg,you are the most annoying people ever,B43YEW2FvDs
UgxM-WCLYEsF8kzRSMl4AaABAg,rip for the Chinese sub,B43YEW2FvDs
Ugw_udHbO_ZoYPu4zAZ4AaABAg,"Am I the only one amused by how she said ""Deng Xiaoping""? No? Ok. Tbf I can't get some Western names right either.",B43YEW2FvDs
Ugw4k0Mb4RwuHZEEoHJ4AaABAg,"i'm not an economic student, just wonder how the govt controls production in command economy system? is it through law, incentive or what?",B43YEW2FvDs
UgzfbJYOfkAltkn8DNF4AaABAg,my guy has an ac/dc belt,B43YEW2FvDs
UgwnS7mIZsE-WeJnYNp4AaABAg,Do these videos seem like educational SNL sketches starring a knockoff Vanessa Bayer and a bootleg Mark Cuban to anyone else?,B43YEW2FvDs
UgzTd9bXHXdEZfM54lR4AaABAg,"at 1.45 is he saying 'the facts of production', 'factors of production' or 'factories' of production.",B43YEW2FvDs
Ugy1Yc_0z8V_QuOi4ap4AaABAg,wait that was actually a surprisingly accurate description of communism hmm,B43YEW2FvDs
UgzAfIyqQpdt4Jkr5Tx4AaABAg,黑猫白猫😂,B43YEW2FvDs
UgzCwjEiPXH79KlM4Jp4AaABAg,Mark Cuban is teaching me economics!,B43YEW2FvDs
Ugxt2InW1pmXYXudsa94AaABAg,if classes were only the span of 5 min. i would have a phd,B43YEW2FvDs
Ugxa1oDGPDr5Qc3OZtp4AaABAg,I like Adriene,B43YEW2FvDs
Ugzs43fAsdIYirlBpbZ4AaABAg,"The first three questions in the intro look very much alike to the business canvas, what's the difference then between business and economics scheme ?",B43YEW2FvDs
UgzOUeN_0USdiaOwIwt4AaABAg,"pause at
 2:16",B43YEW2FvDs
UgzzwunYKb3a0qtTVUd4AaABAg,DAS CAPATAL,B43YEW2FvDs
Ugw2OlZXPXVwVSbsIXJ4AaABAg,I had to put the guy on 0.75 speed because he talks so damn quickly,B43YEW2FvDs
UgwFrJt-QOqz4mXjtlJ4AaABAg,"Is it just me, or are the speech and video thing out of sync",B43YEW2FvDs
UgzuBn0WPEg-rbhmRQx4AaABAg,"good information , but moving too fast",B43YEW2FvDs
Ugzz7hcuVUXROWC7nZd4AaABAg,You guys must slow down u speak toooo fast,B43YEW2FvDs
UgwMCqhIe-P_Ngd5dSF4AaABAg,great vid.. i'm wondering what is the characteristics of economy,B43YEW2FvDs
UgwQrGWAOAr0HDdDKjd4AaABAg,"I'm only 14 and love watching (and taking notes on Crash Course), so much so that I'm now doing so for homeschooling). I consider this to be a better use of my intellectual potential.",B43YEW2FvDs
Ugz5_4-lYoeexe8g0jd4AaABAg,you guys speak TOO fast .. i had to check if am on fast forward or sth,B43YEW2FvDs
UgxZGKHLlMyuc_j4vtN4AaABAg,"I like your videos, but you speak so fast. Make video 15 minutes (long enough)and speak at a normal speed, please.",B43YEW2FvDs
